STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,EXPEND_SOURCE,Expenditure source,SPENDING_TYPE,Spending type,PROGRAMME_TYPE,Programme type,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CURRENCY,Currency,BASE_PER,Base period
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1998,,20.271,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1999,,19.576,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2000,,18.98,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2001,,19.08,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2002,,19.863,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2003,,20.54,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2004,,20.386,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2005,,19.913,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2006,,16.428,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2007,,15.737,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1989,,22.224,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1990,,23.683,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1991,,23.634,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1992,,24.065,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1993,,24.172,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1994,,22.898,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2009,,17.77,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2010,,17.372,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2011,,17.126,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2012,,17.325,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2013,,17.66,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2014,,17.746,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2015,,17.249,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2016,,17.625,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2017,,17.518,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2018,,17.177,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2019,,17.452,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2020,,19.769,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2021,,19.631,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2022,,19.057,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1996,,17.938,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1997,,17.582,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1998,,17.706,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1999,,18.184,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2000,,17.517,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2001,,17.231,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2002,,17.389,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2003,,16.619,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2004,,15.899,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2005,,15.377,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2006,,15.06,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2007,,14.858,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2008,,14.935,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1990,,,,L,Missing value; data exist but were not collected,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1991,,,,L,Missing value; data exist but were not collected,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1992,,,,L,Missing value; data exist but were not collected,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1993,,,,L,Missing value; data exist but were not collected,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1994,,,,L,Missing value; data exist but were not collected,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1995,,18.327,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2014,,47.072,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2015,,45.923,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2016,,47.455,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2017,,48.542,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2018,,47.038,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2019,,47.399,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2001,,41.114,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2002,,41.527,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2003,,38.028,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2004,,42.156,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2005,,42.257,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2006,,42.384,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2007,,42.921,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2008,,43.208,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2009,,44.938,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2010,,44.702,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2011,,45.279,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2012,,44.45,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2013,,48.435,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1995,,30.004,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1996,,38.33,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1997,,40.203,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1998,,40.721,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,1999,,42.988,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,CZE,Czechia,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2000,,43.721,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2014,,38.905,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2015,,39.232,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_SOCX_AGG(1.0),Social expenditure aggregates,I,NLD,Netherlands,A,Annual,SOCX,Social expenditure,PT_OTE_S13,Percentage of general government expenditure,ES10,Public,_T,Total,_T,Total,_Z,Not applicable,2016,,40.021,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
